,Taxon_Group,Taxon,NonTarget,BCG_attr,BCG_attr2,BCG_PredContScore,FFG,Habit,Life_Cycle,Habitat,Noteworthy,LONGLIVED,Thermal_indicator,ThermalPref_ALL,ThermTol_Less30,MTTI_WA.optima,MWMT_WAopt,MWMT_PCT90,Therm_TopIndicator,ThermVar,TolVal2,TolVal,Air,FSBI_2012,BSTI_WA.optima,Hemoglobin,TSN,Kingdom,Phylum,SubPhylum,Class,SubClass,Order,SubOrder,SuperFamily,Family,SubFamily,Tribe,GenusGroup,Genus,SubGenus,SpeciesGroup,SpeciesSubGroup,SpeciesComplex,Species
975,Diptera,Rhabdomastix (Rhabdomastix) type A,FALSE,1i,,NA,UN,BU,semi,LOTI,TRUE,TRUE,,,,NA,NA,NA,,,NA,NA,,NA,NA,,NA,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Limoniidae,Chioneinae,,,Rhabdomastix,Rhabdomastix,,,,type A
976,Hemiptera,Rhagovelia,TRUE,NA,,NA,,,,,FALSE,FALSE,,,,NA,NA,NA,,,NA,NA,,NA,NA,,NA,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Veliidae,Rhagoveliinae,,,Rhagovelia,,,,,
977,Hemiptera,Rhagovelia distincta,TRUE,NA,,NA,,,,,FALSE,FALSE,,,,NA,NA,NA,,,NA,NA,,NA,NA,,NA,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Veliidae,Rhagoveliinae,,,Rhagovelia,,,,,distincta
978,Chironomidae,Rheocricotopus,FALSE,4,4_middle,3.622961283,"CG,MH,PR",SP,multi,GENE,FALSE,FALSE,eurythermal,Eurythermal,,17.7,17.71400991,23.1,,,5,4,F,NA,13.4,,129086,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Rheocricotopus,,,,,
979,Chironomidae,Rheosmittia,FALSE,3,,NA,UN,UN,multi,LOTI,TRUE,FALSE,,,Less30,NA,NA,NA,,,11,6,F,NA,NA,,129107,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Rheosmittia,,,,,
980,Chironomidae,Rheotanytarsus,FALSE,4,4_middle,3.856656313,CF,CN,multi,GENE,FALSE,FALSE,warm,Warm,,20.5,19.88107884,23.812,,,1,6,F,NA,15.4,,129952,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Chironominae,Tanytarsini,,Rheotanytarsus,,,,,
981,Ephemeroptera,Rhithrogena,FALSE,4,4_better,3.510620356,"SC,CG",CN,multi,LOTI,FALSE,FALSE,cool,Cool,,15.9,15.87255388,21.51,,,2,0,F,15,7.2,,100572,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Ephemeroptera,Pisciforma,,Heptageniidae,,,,Rhithrogena,,,,,
982,Crustacea,Rhithropanopeus harrisii,FALSE,6t,,NA,OM,SP,semi,LOTI,TRUE,TRUE,,,,NA,NA,NA,,,NA,NA,,NA,NA,,NA,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Decapoda,Brachyura (Infraorder),Xanthoidea,Panopeidae,,,,Rhithropanopeus,,,,,
983,Coleoptera,Rhizelmis nigra,FALSE,1i,,NA,"CG,SC","CN,CB",semi,LOTI,TRUE,TRUE,,,,NA,NA,NA,,,NA,NA,,NA,NA,,NA,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Coleoptera,Polyphaga,,Elmidae,Elminae,Elmini,,Rhizelmis,,,,,nigra
984,Oligochaeta,Rhyacodrilinae,FALSE,NA,,NA,CG,"BU,SP",uni,GENE,FALSE,FALSE,,,Less30,NA,NA,NA,,,NA,NA,,NA,NA,,974287,Animalia,Annelida,,Clitellata,Oligochaeta,Tubificida,,,Naididae,Rhyacodrilinae,,,,,,,,
985,Oligochaeta,Rhyacodrilus,FALSE,NA,,NA,CG,"BU,SP",uni,GENE,FALSE,FALSE,,,Less30,NA,NA,NA,,,11,10,F,NA,NA,T,68839,Animalia,Annelida,,Clitellata,Oligochaeta,Tubificida,,,Naididae,Rhyacodrilinae,,,Rhyacodrilus,,,,,
986,Trichoptera,Rhyacophila,FALSE,NA,,3.134100437,PR,CN,UN,LOTI,FALSE,FALSE,,Cool,,NA,16.35384865,21.134,,yes,11,1,F,NA,NA,,115097,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,Spicipalpia,Rhyacophiloidea,Rhyacophilidae,,,,Rhyacophila,,,,,
987,Trichoptera,Rhyacophila Alberta Group,FALSE,2,,1.962115765,PR,CN,semi,LOTI,TRUE,TRUE,cold,Cold,,15.3,15.01438778,18.838,,,1,0,F,NA,10.1,U,NA,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,Spicipalpia,Rhyacophiloidea,Rhyacophilidae,,,,Rhyacophila,,Alberta Gr.,,,
988,Trichoptera,Rhyacophila alexanderi,FALSE,1i,,NA,PR,CN,semi,LOTI,TRUE,TRUE,,,,NA,NA,NA,,,NA,NA,,NA,NA,,NA,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,Spicipalpia,Rhyacophiloidea,Rhyacophilidae,,,,Rhyacophila,,,,,
989,Trichoptera,Rhyacophila Angelita Group,FALSE,3,,2.930813551,PR,CN,uni,LOTI,FALSE,FALSE,cool,Cool,,17.6,17.55549476,20.6,,,1,0,F,15,6.3,U,NA,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,Spicipalpia,Rhyacophiloidea,Rhyacophilidae,,,,Rhyacophila,,Angelita Gr.,,,
990,Trichoptera,Rhyacophila arnaudi,FALSE,3,,2.929671526,PR,CN,uni,LOTI,FALSE,FALSE,cool,Cool,,18.1,18.12706763,20.963,,,11,0,F,NA,16.8,,115165,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,Spicipalpia,Rhyacophiloidea,Rhyacophilidae,,,,Rhyacophila,,Leiftincki Gr.,,,arnaudi
991,Trichoptera,Rhyacophila atrata complex,FALSE,3,,3.119249582,PR,CN,uni,LOTI,FALSE,FALSE,cold,Cold,,14.5,14.52122255,18.912,,,NA,0,,NA,7.9,,NA,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,Spicipalpia,Rhyacophiloidea,Rhyacophilidae,,,,Rhyacophila,,Sibirica Gr.,mainensis sugroup,atrata complex,
992,Trichoptera,Rhyacophila Basalis Group,FALSE,1i,,NA,PR,CN,uni,LOTI,TRUE,FALSE,,,Less30,NA,NA,NA,,,NA,0,,NA,NA,,NA,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,Spicipalpia,Rhyacophiloidea,Rhyacophilidae,,,,Rhyacophila,,Basalis Gr.,,,
993,Trichoptera,Rhyacophila Betteni Group,FALSE,3,,2.971544504,PR,CN,uni,LOTI,FALSE,FALSE,cool,Cool,,16.5,16.39476777,20.508,,,1,0,F,10,7.8,,NA,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,Spicipalpia,Rhyacophiloidea,Rhyacophilidae,,,,Rhyacophila,,Betteni Gr.,,,
994,Trichoptera,Rhyacophila blarina,FALSE,3,,2.998684883,PR,CN,uni,LOTI,FALSE,FALSE,cool,Cool,,18.6,18.5794309,20.908,,,11,1,F,NA,15.2,,115153,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,Spicipalpia,Rhyacophiloidea,Rhyacophilidae,,,,Rhyacophila,,Sibirica Gr.,sibirica subgroup,minora complex,blarina
995,Trichoptera,Rhyacophila Brunnea/Vemna Groups,FALSE,4,4_middle,3.733836889,PR,CN,uni,LOTI,FALSE,TRUE,cool,Cool,,16.6,16.50289421,20.48,,,11,2,U,NA,8.6,U,NA,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,Spicipalpia,Rhyacophiloidea,Rhyacophilidae,,,,Rhyacophila,,Brunnea/Vemna Gr.,,,
996,Trichoptera,Rhyacophila Coloradensis Group,FALSE,2,,NA,PR,CN,uni,LOTI,TRUE,FALSE,,,Less30,NA,NA,NA,,,1,0,F,NA,NA,,NA,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,Spicipalpia,Rhyacophiloidea,Rhyacophilidae,,,,Rhyacophila,,Coloradensis Gr.,,,
997,Trichoptera,Rhyacophila Grandis Group,FALSE,3,,3.121181011,PR,CN,uni,LOTI,TRUE,FALSE,cold,Cold,,16.6,16.41802583,19.48,,,11,1,F,NA,9,,NA,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,Spicipalpia,Rhyacophiloidea,Rhyacophilidae,,,,Rhyacophila,,Grandis Gr.,,,
998,Trichoptera,Rhyacophila Hyalinata Group,FALSE,2,,1.976421237,PR,CN,uni,LOTI,FALSE,FALSE,cool,Cool,,14.6,14.75062466,20.222,,,1,0,F,20,3.9,U,NA,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,Spicipalpia,Rhyacophiloidea,Rhyacophilidae,,,,Rhyacophila,,Hyalinata Gr.,,,
999,Trichoptera,Rhyacophila malkini,FALSE,4,4_middle,3.677678108,PR,CN,uni,LOTI,FALSE,FALSE,warm,Warm,,22.7,22.52187792,24.544,,,11,2,F,NA,NA,,115181,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,Spicipalpia,Rhyacophiloidea,Rhyacophilidae,,,,Rhyacophila,,Betteni Gr.,,,malkini
1000,Trichoptera,Rhyacophila Mosana Group,FALSE,NA,,NA,PR,CN,UN,LOTI,TRUE,FALSE,,,,NA,NA,NA,,,NA,NA,,NA,NA,,NA,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,Spicipalpia,Rhyacophiloidea,Rhyacophilidae,,,,Rhyacophila,,Mosana Group,,,
1001,Trichoptera,Rhyacophila narvae,FALSE,3,,2.911365986,PR,CN,uni,LOTI,FALSE,FALSE,cool,Cool,,16.5,16.53536714,20.248,,,11,0,F,10,9.1,,115155,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,Spicipalpia,Rhyacophiloidea,Rhyacophilidae,,,,Rhyacophila,,Sibirica Gr.,narvae subgroup,,narvae
1002,Trichoptera,Rhyacophila Nevadensis Group,FALSE,2,,NA,PR,CN,uni,LOTI,TRUE,FALSE,,,Less30,NA,NA,NA,,,11,1,F,NA,NA,,NA,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,Spicipalpia,Rhyacophiloidea,Rhyacophilidae,,,,Rhyacophila,,Nevadensis Gr.,,,
1003,Trichoptera,Rhyacophila rayneri,FALSE,1i,,NA,PR,CN,UN,LOTI,TRUE,FALSE,,,,NA,NA,NA,,,NA,NA,,NA,NA,,NA,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,Spicipalpia,Rhyacophiloidea,Rhyacophilidae,,,,Rhyacophila,,,,,rayneri
1004,Trichoptera,Rhyacophila Rotunda Group,FALSE,2,,NA,PR,CN,uni,LOTI,TRUE,FALSE,,,Less30,NA,NA,NA,,,11,0,F,NA,NA,,NA,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,Spicipalpia,Rhyacophiloidea,Rhyacophilidae,,,,Rhyacophila,,Rotunda Gr.,,,
1005,Trichoptera,Rhyacophila sequoia,FALSE,NA,,NA,PR,CN,uni,LOTI,TRUE,FALSE,,,,NA,NA,NA,,,NA,NA,,NA,NA,,NA,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,Spicipalpia,Rhyacophiloidea,Rhyacophilidae,,,,Rhyacophila,,Grandis Group,,,sequoia
1006,Trichoptera,Rhyacophila Sibirica Group,FALSE,3,,2.876760483,PR,CN,uni,LOTI,FALSE,FALSE,cold,Cold,,NA,13.69993385,19.524,,,1,0,F,15,NA,,NA,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,Spicipalpia,Rhyacophiloidea,Rhyacophilidae,,,,Rhyacophila,,Sibirica Gr.,,,
1007,Trichoptera,Rhyacophila unimaculata complex,FALSE,1i,,NA,PR,CN,uni,LOTI,TRUE,FALSE,,,,NA,NA,NA,,,NA,NA,,NA,NA,,NA,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,Spicipalpia,Rhyacophiloidea,Rhyacophilidae,,,,Rhyacophila,,Sibirica Group,,unimaculata complex,
1008,Trichoptera,Rhyacophila Vagrita Group,FALSE,2,,2.071904898,PR,CN,uni,LOTI,FALSE,FALSE,stenoc,Cold Stenotherm,,14.6,14.63669718,17.858,,,11,0,F,NA,5.3,U,NA,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,Spicipalpia,Rhyacophiloidea,Rhyacophilidae,,,,Rhyacophila,,Vagrita Gr.,,,
1009,Trichoptera,Rhyacophila Verrula Group,FALSE,2,,1.984184027,MH,CN,semi,LOTI,TRUE,TRUE,stenoc,Cold Stenotherm,,12.4,12.07897166,18.78,,,11,0,F,5,8.7,,NA,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,Spicipalpia,Rhyacophiloidea,Rhyacophilidae,,,,Rhyacophila,,Verrula Gr.,,,
1010,Trichoptera,Rhyacophila vetina complex,FALSE,1i,,2.130971432,PR,CN,uni,LOTI,TRUE,FALSE,,,,NA,NA,NA,,,NA,NA,,NA,NA,,NA,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,Spicipalpia,Rhyacophiloidea,Rhyacophilidae,,,,Rhyacophila,,Sibirica Gr.,vetina subgroup,vetina complex,
1011,Trichoptera,Rhyacophila Viquaea Group,FALSE,1i,,NA,PR,CN,uni,LOTI,TRUE,FALSE,,,Less30,NA,NA,NA,,,11,NA,F,NA,NA,F,NA,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,Spicipalpia,Rhyacophiloidea,Rhyacophilidae,,,,Rhyacophila,,Viquaea Gr.,,,
1012,Trichoptera,Rhyacophila Visor Group,FALSE,1i,,NA,PR,CN,uni,LOTI,TRUE,FALSE,,,,NA,NA,NA,,,11,1,F,NA,NA,,NA,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,Spicipalpia,Rhyacophiloidea,Rhyacophilidae,,,,Rhyacophila,,Visor Gr.,,,
1013,Trichoptera,Rhyacophila Vofixa Group,FALSE,2,,1.938230276,PR,CN,semi,LOTI,TRUE,TRUE,stenoc,Cold Stenotherm,,13.2,13.05281357,17.257,,,1,0,F,15,8.6,U,NA,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,Spicipalpia,Rhyacophiloidea,Rhyacophilidae,,,,Rhyacophila,,Vofixa Gr.,,,
1014,Oligochaeta,Rhynchelmis,FALSE,NA,,3.528150558,CG,"BU,SP",uni,GENE,FALSE,FALSE,cool,Cool,,18.8,18.03862417,19.638,,,11,4,F,NA,17,,68463,Animalia,Annelida,,Clitellata,Oligochaeta,Lumbriculida,,,Lumbriculidae,,,,Rhynchelmis,,,,,
1015,Leeches,Rhynchobdellida,FALSE,4,4_middle,4.108602524,PR,CN,uni,GENE,FALSE,FALSE,,,,21.8,21.40653417,25.34180492,,,NA,NA,,NA,67.1,,69295,Animalia,Annelida,,Clitellata,Hirudinea,Rhynchobdellida,,,,,,,,,,,,
1016,Diptera,Rhypholophus,FALSE,NA,,NA,CG,BU,uni,GENE,TRUE,FALSE,,,,NA,NA,NA,,,NA,NA,,NA,NA,,NA,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Limoniidae,Chioneinae,,,Rhypholophus,,,,,
1017,Oligochaeta,Ripistes parasita,FALSE,NA,,NA,CG,"BU,SP",uni,GENE,FALSE,FALSE,,,,NA,NA,NA,,,NA,NA,,NA,NA,,NA,Animalia,Annelida,,Clitellata,Oligochaeta,Tubificida,,,Naididae,Naidinae,,,Ripistes,,,,,parasita
1018,Chironomidae,Robackia,FALSE,3,,NA,CG,BU,multi,LOTI,TRUE,FALSE,,,Less30,NA,NA,NA,,,4,4,F,NA,NA,,129730,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Chironominae,Chironomini,,Robackia,,,,,
1019,Diptera,Roederiodes/Wiedemannia,FALSE,3,,NA,PR,CN,uni,LOTI,FALSE,FALSE,,,,NA,NA,NA,,,NA,NA,,NA,NA,,NA,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Brachycera,,Empididae,Clinocerinae,,Roederiodes/Wiedemannia,,,,,,
1020,Trichoptera,Rossiana montana,FALSE,1i,,NA,"SC,MH","CN,SP",UN,LOTI,TRUE,FALSE,,,,NA,NA,NA,,,1,0,F,NA,NA,,116401,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,Integripalpia,Limnephiloidea,Rossianidae,,,,Rossiana,,,,,montana
1021,Trichoptera,Rossianidae,FALSE,1i,,NA,SH,UN,,,FALSE,FALSE,,,,NA,NA,NA,,,1,0,F,NA,NA,,598186,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,Integripalpia,Limnephiloidea,Rossianidae,,,,,,,,,
1022,Hemiptera,Rupisalda,TRUE,NA,,NA,PR,CB,UN,GENE,FALSE,FALSE,,,,NA,NA,NA,,,NA,NA,,NA,NA,,NA,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Saldidae,,,,Rupisalda,,,,,
1023,Chironomidae,Saetheria,FALSE,3,,NA,CG,BU,multi,GENE,TRUE,FALSE,,,Less30,NA,NA,NA,,,11,4,F,NA,NA,,129735,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Chironominae,Chironomini,,Saetheria,,,,,
1024,Hemiptera,Saldula,TRUE,NA,,NA,,,,,FALSE,FALSE,,,,NA,NA,NA,,,NA,NA,,NA,NA,,NA,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Saldidae,,,,Saldula,,,,,
1025,Plecoptera,Salmoperla sylvanica,FALSE,1i,,NA,PR,"SP,CN",uni,LOTI,TRUE,FALSE,,,Less30,NA,NA,NA,,,11,NA,,NA,NA,,103192,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Plecoptera,Systellognatha,,Perlodidae,Perlodinae,Arcynopterygini,,Salmoperla,,,,,sylvanica
1026,Coleoptera,Sanfilippodytes,FALSE,3,,3.126178503,PR,SW,uni,GENE,FALSE,FALSE,cool,Cool,,18.9,18.41969906,21.291,,,11,5,T,NA,13.3,,728253,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Coleoptera,Adephaga,,Dytiscidae,Hydroporinae,Hydroporini,,Sanfilippodytes,,,,,
1027,Plecoptera,Sasquaperla hoopa,FALSE,1i,,NA,"PR,SC,CG","CN,BU",uni,LOTI,TRUE,FALSE,,,,NA,NA,NA,,,NA,NA,,NA,NA,,NA,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Plecoptera,Systellognatha,,Chloroperlidae,Chloroperlinae,,,Sasquaperla,,,,,hoopa
1028,Diptera,Sciomyzidae,FALSE,4,4_middle,NA,PR,BU,multi,GENE,FALSE,FALSE,,,Less30,NA,NA,NA,,,11,6,F,NA,NA,,144653,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Brachycera,,Sciomyzidae,,,,,,,,,
1029,Coleoptera,Scirtidae,FALSE,NA,,NA,"SC,CG,MH,PH","CN,SP",uni,GENE,TRUE,FALSE,,,Less30,NA,NA,NA,,,11,5,F,NA,NA,,113924,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Coleoptera,Polyphaga,,Scirtidae,,,,,,,,,
1030,Chironomidae,Sergentia,FALSE,NA,,NA,"SC,CG",CN,multi,GENE,TRUE,FALSE,,,Less30,NA,NA,NA,,,11,5,F,NA,NA,T,129739,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Chironominae,Chironomini,,Sergentia,,,,,
1031,Trichoptera,Sericostriata surdickae,FALSE,1i,,NA,SC,CN,semi,LOTI,TRUE,TRUE,,,,NA,NA,NA,,,1,1,,NA,NA,,605894,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,Integripalpia,Limnephiloidea,Uenoidae,Uenoinae,,,Sericostriata,,,,,surdickae
1032,Ephemeroptera,Serratella levis,FALSE,NA,,NA,CG,CN,uni,LOTI,TRUE,FALSE,,,Less30,NA,NA,NA,,,NA,NA,,NA,NA,,568638,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Ephemeroptera,Furcatergalia,,Ephemerellidae,,,,Serratella,,,,,levis
1033,Ephemeroptera,Serratella micheneri,FALSE,4,4_middle,NA,CG,CN,uni,LOTI,FALSE,FALSE,,,Less30,NA,NA,NA,,,11,0,F,NA,NA,,568639,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Ephemeroptera,Furcatergalia,,Ephemerellidae,,,,Serratella,,,,,micheneri
1034,Plecoptera,Setvena,FALSE,2,,1.907008886,PR,"SP,CN",semi,LOTI,TRUE,TRUE,stenoc,Cold Stenotherm,,10.9,10.63678118,14.56220916,,,11,2,F,15,NA,,103193,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Plecoptera,Systellognatha,,Perlodidae,Perlodinae,Arcynopterygini,,Setvena,,,,,
1035,Megaloptera,Sialis,FALSE,4,4_middle,3.960861206,PR,"BU,CB",semi,GENE,FALSE,TRUE,warm,Warm,,19.9,19.802438,23.928,,,4,4,F,NA,40.4,,115002,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Megaloptera,,,Sialidae,,,,Sialis,,,,,
1036,Plecoptera,Sierraperla,FALSE,1i,,NA,"SH,SC","SP,CN",semi,LOTI,TRUE,TRUE,,,Less30,NA,NA,NA,,,11,NA,F,NA,NA,F,102514,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Plecoptera,Systellognatha,,Peltoperlidae,Peltoperlinae,,,Sierraperla,,,,,
1037,Hemiptera,Sigara,TRUE,NA,,NA,,,,,FALSE,FALSE,,,,NA,NA,NA,,,NA,NA,,NA,NA,,NA,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Corixidae,Corixinae,,,Sigara,,,,,
1038,Diptera,Simuliidae,FALSE,NA,,3.908212185,CF,CN,uni,LOTI,FALSE,FALSE,,Eurythermal,,NA,18.38004914,22.296,,yes,11,6,F,NA,NA,U,126640,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Simuliidae,,,,,,,,,
1039,Diptera,Simulium,FALSE,4,4_middle,3.874836445,CF,CN,multi,LOTI,FALSE,FALSE,eurythermal,Eurythermal,,18.8,18.63946158,22.533,Eurythermal,,5,6,F,NA,14.7,U,126774,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Simuliidae,Simuliinae,Simuliini,,Simulium,,,,,
1040,Ephemeroptera,Siphlonuridae,FALSE,NA,,NA,UN,"SW,CN",uni,GENE,FALSE,FALSE,,,Less30,NA,NA,NA,,,11,1,F,NA,NA,,100951,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Ephemeroptera,Pisciforma,,Siphlonuridae,,,,,,,,,
1041,Ephemeroptera,Siphlonurus,FALSE,4,4_middle,NA,"CG,SC,PR,MH","SW,CN",uni,GENE,FALSE,FALSE,,,Less30,NA,NA,NA,,,1,2,F,NA,NA,,100953,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Ephemeroptera,Pisciforma,,Siphlonuridae,,,,Siphlonurus,,,,,
1042,Trichoptera,Sisko,FALSE,1i,,NA,CF,CN,uni,LOTI,TRUE,FALSE,,,,NA,NA,NA,,,NA,NA,,NA,NA,,NA,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,Annulipalpia,Philopotamoidea,Philopotamidae,Philopotaminae,,,Sisko,,,,,
1043,Neuroptera,Sisyridae,FALSE,3,,NA,PR,"BU,CB",uni,GENE,TRUE,FALSE,,,,NA,NA,NA,,,NA,NA,,NA,NA,,115085,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neuroptera,Hemerobiiformia,,Sisyridae,,,,,,,,,
1044,Plecoptera,Skwala,FALSE,4,4_better,3.362484932,PR,"SP,CN",uni,LOTI,FALSE,FALSE,cowa,Cool-Warm,,18.9,18.65795699,22.518,,,3,3,F,NA,9.3,,103102,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Plecoptera,Systellognatha,,Perlodidae,Perlodinae,Arcynopterygini,,Skwala,,,,,
1045,Oligochaeta,Slavina appendiculata,FALSE,NA,,NA,CG,"BU,SP",uni,GENE,FALSE,FALSE,,,,21.2,NA,NA,,,1,4,F,NA,33.2,,NA,Animalia,Annelida,,Clitellata,Oligochaeta,Tubificida,,,Naididae,Naidinae,,,Slavina,,,,,appendiculata
1046,Trichoptera,Smicridea,FALSE,NA,,NA,CF,CN,multi,LOTI,TRUE,FALSE,,,,NA,NA,NA,,,NA,NA,,NA,NA,,NA,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,Annulipalpia,Hydropsychoidea,Hydropsychidae,Smicrideinae,,,Smicridea,,,,,
1047,Chironomidae,Smittia,FALSE,NA,,NA,CG,BU,multi,GENE,TRUE,FALSE,,,Less30,NA,NA,NA,,,11,6,F,NA,NA,,129110,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Smittia,,,,,
1048,Plecoptera,Soliperla,FALSE,2,,1.934985757,"SH,SC","SP,CN",semi,LOTI,TRUE,TRUE,cold,Cold,,16,16.09545455,19.77,,,NA,2,,NA,5.1,,103142,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Plecoptera,Systellognatha,,Peltoperlidae,,,,Soliperla,,,,,
1049,Plecoptera,Soyedina,FALSE,3,,3.29934144,SH,"SP,CN",uni,LOTI,FALSE,FALSE,cool,Cool,,17.2,17.19387033,19.98,,,11,2,F,NA,17,,102556,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Plecoptera,Euholognatha,,Nemouridae,Nemourinae,,,Soyedina,,,,,
1050,Oligochaeta,Specaria,FALSE,NA,,NA,CG,"BU,SP",uni,GENE,FALSE,FALSE,,,Less30,21.2,NA,NA,,,11,8,F,NA,33.2,,68984,Animalia,Annelida,,Clitellata,Oligochaeta,Tubificida,,,Naididae,Naidinae,,,Specaria,,,,,
1051,Acari,Sperchon,FALSE,4,4_middle,3.879582882,"PR,PA",UN,uni,GENE,FALSE,FALSE,eurythermal,Eurythermal,,18.3,18.16255385,22.982,,,11,NA,,NA,23.3,,83006,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Sperchontidae,,,,Sperchon,,,,,
1052,Acari,Sperchonopsis,FALSE,4,4_middle,3.838467836,"PR,PA",UN,uni,GENE,FALSE,FALSE,cool,Cool,,17.8,17.65800651,21.492,,,11,NA,U,NA,28.4,U,83029,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Sperchontidae,,,,Sperchonopsis,,,,,
1053,Acari,Sperchontidae,FALSE,4,4_middle,3.928666592,"PR,PA",UN,uni,GENE,FALSE,FALSE,,Eurythermal,,NA,17.79357287,22.264,,yes,11,NA,,NA,NA,,895710,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Sperchontidae,,,,,,,,,
