Taxon_Group,Taxon_orig,NonTarget,Rationale,BenTaxaID,FinalID,OTU_BCG,OTU_IBI,OTU_Final,OTU_Lowest,OTU_Genus,OTU_Family,TSN,ParTSN,Phylum,SubPhylum,Class,SubClass,Order,SubOrder,Family,SubFamily,Tribe,Genus,SubGenus,Species,Variety,Rank
,,,,942,Progomphus obscurus,,,Progomphus,NA,NA,NA,101720,101718,Arthropoda,,Insecta,Pterygota,Odonata,Anisoptera,Gomphidae,,,Progomphus,,Progomphus obscurus,,Species
,,,,943,Stylogomphus,,,Stylogomphus,NA,NA,NA,101761,101664,Arthropoda,,Insecta,Pterygota,Odonata,Anisoptera,Gomphidae,,,Stylogomphus,,,,Genus
,,,,944,Stylogomphus albistylus,,,Stylogomphus,NA,NA,NA,101762,101761,Arthropoda,,Insecta,Pterygota,Odonata,Anisoptera,Gomphidae,,,Stylogomphus,,albistylus,,Species
,,,,945,Stylogomphus/Lanthus,,,Stylogomphus/Lanthus,NA,NA,NA,,,Arthropoda,,Insecta,Pterygota,Odonata,Anisoptera,Gomphidae,,,Stylogomphus/Lanthus,,,,Genus
,,,,946,Stylurus,,,Stylurus,Gomphidae,Gomphidae,Gomphidae,206626,101664,Arthropoda,,Insecta,Pterygota,Odonata,Anisoptera,Gomphidae,,,Stylurus,,,,Genus
,,,,947,Libellulidae,,,Libellulidae,Libellulidae,Libellulidae,Libellulidae,101797,101796,Arthropoda,,Insecta,Pterygota,Odonata,Anisoptera,Libellulidae,,,,,,,Family
,,,,948,Brechmorhoga,,,Brechmorhoga,NA,NA,NA,101834,101797,Arthropoda,,Insecta,Pterygota,Odonata,Anisoptera,Libellulidae,,,Brechmorhoga,,,,Genus
,,,,949,Erythemis,,,Erythemis,NA,NA,NA,101865,101797,Arthropoda,,Insecta,Pterygota,Odonata,Anisoptera,Libellulidae,,,Erythemis,,,,Genus
,,,,950,Libellula,,,Libellula,Libellulidae,Libellulidae,Libellulidae,101893,101797,Arthropoda,,Insecta,Pterygota,Odonata,Anisoptera,Libellulidae,,,Libellula,,,,Genus
,,,,951,Macrothemis,,,Macrothemis,NA,NA,NA,101928,101797,Arthropoda,,Insecta,Pterygota,Odonata,Anisoptera,Libellulidae,,,Macrothemis,,,,Genus
,,,,952,Orthemis,,,Orthemis,NA,NA,NA,101945,101797,Arthropoda,,Insecta,Pterygota,Odonata,Anisoptera,Libellulidae,,,Orthemis,,,,Genus
,,,,953,Pachydiplax,,,Pachydiplax,NA,NA,NA,101798,101797,Arthropoda,,Insecta,Pterygota,Odonata,Anisoptera,Libellulidae,,,Pachydiplax,,,,Genus
,,,,954,Pachydiplax longipennis,,,Pachydiplax,NA,NA,NA,101799,101798,Arthropoda,,Insecta,Pterygota,Odonata,Anisoptera,Libellulidae,,,Pachydiplax,,Pachydiplax longipennis,,Species
,,,,955,Perithemis,,,Perithemis,Libellulidae,Libellulidae,Libellulidae,101803,101797,Arthropoda,,Insecta,Pterygota,Odonata,Anisoptera,Libellulidae,,,Perithemis,,,,Genus
,,,,956,Sympetrum,,,Sympetrum,Libellulidae,Libellulidae,Sympetrum,101976,101797,Arthropoda,,Insecta,Pterygota,Odonata,Anisoptera,Libellulidae,,,Sympetrum,,,,Family
,,,,957,Zygoptera,,,,NA,NA,NA,102042,101593,Arthropoda,,Insecta,Pterygota,Odonata,Zygoptera,,,,,,,,SubOrder
,,,,958,Calopterygidae,,,,NA,NA,Calopterygidae,102043,102042,Arthropoda,,Insecta,Pterygota,Odonata,Zygoptera,Calopterygidae,,,,,,,Family
,,,,959,Calopteryx,,,Calopteryx,Calopteryx,Calopteryx,Calopterygidae,102052,102043,Arthropoda,,Insecta,Pterygota,Odonata,Zygoptera,Calopterygidae,,,Calopteryx,,,,Genus
,,,,960,Calopteryx dimidiata,,,Calopteryx,NA,NA,NA,102054,102052,Arthropoda,,Insecta,Pterygota,Odonata,Zygoptera,Calopterygidae,,,Calopteryx,,Calopteryx dimidiata,,Species
,,,,961,Calopteryx maculata,,,Calopteryx,NA,NA,NA,102055,102052,Arthropoda,,Insecta,Pterygota,Odonata,Zygoptera,Calopterygidae,,,Calopteryx,,Calopteryx maculata,,Species
,,,,962,Hetaerina,,,Hetaerina,Hetaerina,Hetaerina,Calopterygidae,102048,102043,Arthropoda,,Insecta,Pterygota,Odonata,Zygoptera,Calopterygidae,,,Hetaerina,,,,Genus
,,,,963,Hetaerina americana,,,Hetaerina,Hetaerina,Hetaerina,Calopterygidae,102050,102048,Arthropoda,,Insecta,Pterygota,Odonata,Zygoptera,Calopterygidae,,,Hetaerina,,Hetaerina americana,,Species
,,,,964,Hetaerina titia,,,Hetaerina,NA,NA,NA,102049,102048,Arthropoda,,Insecta,Pterygota,Odonata,Zygoptera,Calopterygidae,,,Hetaerina,,Hetaerina titia,,Species
,,,,965,Coenagrionidae,,,Coenagrionidae,NA,NA,Coenagrionidae,102077,102042,Arthropoda,,Insecta,Pterygota,Odonata,Zygoptera,Coenagrionidae,,,,,,,Family
,,,,966,Argia,,,Argia,Argia,Argia,Coenagrionidae,102139,102077,Arthropoda,,Insecta,Pterygota,Odonata,Zygoptera,Coenagrionidae,,,Argia,,,,Genus
,,,,967,Argia moesta,,,Argia,NA,NA,NA,102146,102139,Arthropoda,,Insecta,Pterygota,Odonata,Zygoptera,Coenagrionidae,,,Argia,,Argia moesta,,Species
,,,,968,Chromagrion,,,Chromagrion,Chromagrion,Chromagrion,Coenagrionidae,102133,102077,Arthropoda,,Insecta,Pterygota,Odonata,Zygoptera,Coenagrionidae,,,Chromagrion,,,,Genus
,,,,969,Coenagrion/Enallagma,,,Coenagrionidae,NA,NA,NA,,,Arthropoda,,Insecta,Pterygota,Odonata,Zygoptera,Coenagrionidae,,,Coenagrion/Enallagma,,,,Genus
,,,,970,Enallagma,,,Enallagma,Enallagma,Enallagma,Coenagrionidae,102102,102077,Arthropoda,,Insecta,Pterygota,Odonata,Zygoptera,Coenagrionidae,,,Enallagma,,,,Genus
,,,,971,Ischnura,,,Ischnura,Ischnura,Ischnura,Coenagrionidae,102078,102077,Arthropoda,,Insecta,Pterygota,Odonata,Zygoptera,Coenagrionidae,,,Ischnura,,,,Genus
,,,,972,Odonata,,,,NA,NA,NA,101593,563889,Arthropoda,,Insecta,Pterygota,Odonata,,,,,,,,,Order
,,,,973,Plecoptera,,,,NA,NA,NA,102467,563890,Arthropoda,,Insecta,Pterygota,Plecoptera,,,,,,,,,Order
,,,,974,Capniidae,,,Capniidae,NA,NA,Capniidae,102643,102468,Arthropoda,,Insecta,Pterygota,Plecoptera,Euholognatha,Capniidae,,,,,,,Family
,,,,975,Allocapnia,,,Capniidae,NA,NA,NA,102644,102643,Arthropoda,,Insecta,Pterygota,Plecoptera,Euholognatha,Capniidae,Capniinae,,Allocapnia,,,,Genus
,,,,976,Allocapnia vivipara,,,Capniidae,NA,NA,NA,102657,102644,Arthropoda,,Insecta,Pterygota,Plecoptera,Euholognatha,Capniidae,Capniinae,,Allocapnia,,Allocapnia vivipara,,Species
,,,,977,Paracapnia,,,Capniidae,Paracapnia,Paracapnia,Capniidae,102804,102788,Arthropoda,,Insecta,Pterygota,Plecoptera,Euholognatha,Capniidae,Capniinae,,Paracapnia,,,,Genus
,,,,978,Paracapnia angulata,,,Capniidae,NA,NA,NA,102805,102804,Arthropoda,,Insecta,Pterygota,Plecoptera,Euholognatha,Capniidae,Capniinae,,Paracapnia,,Paracapnia angulata,,Species
,,,,979,Capniidae/Nemouridae,,,,NA,NA,NA,,,Arthropoda,,Insecta,Pterygota,Plecoptera,Euholognatha,Capniidae/Nemouridae,,,,,,,Family
,,,,980,Leuctridae,,,Leuctridae,Leuctridae,Leuctridae,Leuctridae,102840,102468,Arthropoda,,Insecta,Pterygota,Plecoptera,Euholognatha,Leuctridae,,,,,,,Family
,,,,981,Leuctra,,,Leuctridae,NA,NA,NA,102844,102840,Arthropoda,,Insecta,Pterygota,Plecoptera,Euholognatha,Leuctridae,Leuctrinae,,Leuctra,,,,Genus
,,,,982,Paraleuctra,,,Leuctridae,Leuctridae,Leuctridae,Leuctridae,102887,102840,Arthropoda,,Insecta,Pterygota,Plecoptera,Euholognatha,Leuctridae,Leuctrinae,,Paraleuctra,,,,Genus
,,,,983,Nemouridae,,,Nemouridae,NA,NA,Nemouridae,102517,102468,Arthropoda,,Insecta,Pterygota,Plecoptera,Euholognatha,Nemouridae,,,,,,,Family
,,,,984,Malenka,,,Nemouridae,Malenka,Malenka,Nemouridae,102567,102517,Arthropoda,,Insecta,Pterygota,Plecoptera,Euholognatha,Nemouridae,Amphinemurinae,,Malenka,,,,Genus
,,,,985,Nemoura,,,Nemouridae,NA,NA,NA,102526,102517,Arthropoda,,Insecta,Pterygota,Plecoptera,Euholognatha,Nemouridae,Nemourinae,,Nemoura,,,,Genus
,,,,986,Ostrocerca,,,Nemouridae,NA,NA,NA,102622,102517,Arthropoda,,Insecta,Pterygota,Plecoptera,Euholognatha,Nemouridae,Nemourinae,,Ostrocerca,,,,Genus
,,,,987,Shipsa,,,Nemouridae,NA,NA,NA,102640,102517,Arthropoda,,Insecta,Pterygota,Plecoptera,Euholognatha,Nemouridae,Nemourinae,,Shipsa,,,,Genus
,,,,988,Soyedina,,,Nemouridae,Soyedina,Soyedina,Nemouridae,102556,102517,Arthropoda,,Insecta,Pterygota,Plecoptera,Euholognatha,Nemouridae,Nemourinae,,Soyedina,,,,Genus
,,,,989,Zapada,,,Nemouridae,NA,NA,NA,102591,102517,Arthropoda,,Insecta,Pterygota,Plecoptera,Euholognatha,Nemouridae,Nemourinae,,Zapada,,,,Genus
,,,,990,Amphinemura,,,Nemouridae,Amphinemura,Amphinemura,Nemouridae,102540,102517,Arthropoda,,Insecta,Pterygota,Plecoptera,Euholognatha,Nemouridae,Amphinemurinae,,Amphinemura,,,,Genus
,,,,991,Taeniopterygidae,,,Taeniopterygidae,NA,NA,Taeniopterygidae,102788,102468,Arthropoda,,Insecta,Pterygota,Plecoptera,Euholognatha,Taeniopterygidae,,,,,,,Family
,,,,992,Taeniopteryx,,,Taeniopteryx,Taeniopteryx,Taeniopteryx,Taeniopterygidae,102789,102788,Arthropoda,,Insecta,Pterygota,Plecoptera,Euholognatha,Taeniopterygidae,Taeniopteryginae,,Taeniopteryx,,,,Genus
,,,,993,Chloroperlidae,,,Chloroperlidae,Chloroperlidae,Chloroperlidae,Chloroperlidae,103202,102912,Arthropoda,,Insecta,Pterygota,Plecoptera,Systellognatha,Chloroperlidae,,,,,,,Family
,,,,994,Haploperla,,,Chloroperlidae,NA,NA,NA,103260,103202,Arthropoda,,Insecta,Pterygota,Plecoptera,Systellognatha,Chloroperlidae,Chloroperlinae,,Haploperla,,,,Genus
,,,,995,Paraperla,,,Chloroperlidae,NA,NA,NA,103233,103202,Arthropoda,,Insecta,Pterygota,Plecoptera,Systellognatha,Chloroperlidae,Paraperlinae,,Paraperla,,,,Genus
,,,,996,Alloperla,,,Chloroperlidae,NA,NA,NA,103203,103202,Arthropoda,,Insecta,Pterygota,Plecoptera,Systellognatha,Chloroperlidae,Chloroperlinae,,Alloperla,,,,Genus
,,,,997,Suwallia,,,Chloroperlidae,NA,NA,NA,103254,103202,Arthropoda,,Insecta,Pterygota,Plecoptera,Systellognatha,Chloroperlidae,Chloroperlinae,,Suwallia,,,,Genus
,,,,998,Suwallia marginata,,,Chloroperlidae,NA,NA,NA,103255,103254,Arthropoda,,Insecta,Pterygota,Plecoptera,Systellognatha,Chloroperlidae,Chloroperlinae,,Suwallia,,marginata,,Species
,,,,999,Sweltsa,,,Chloroperlidae,NA,NA,NA,103273,103202,Arthropoda,,Insecta,Pterygota,Plecoptera,Systellognatha,Chloroperlidae,Chloroperlinae,,Sweltsa,,,,Genus
,,,,1000,Chloroperlidae/Perlodidae,,,,NA,NA,NA,,,Arthropoda,,Insecta,Pterygota,Plecoptera,Systellognatha,Chloroperlidae/Perlodidae,,,,,,,Family
,,,,1001,Peltoperlidae,,,Peltoperlidae,NA,NA,NA,102488,102468,Arthropoda,,Insecta,Pterygota,Plecoptera,Systellognatha,Peltoperlidae,,,,,,,Family
,,,,1002,Peltoperla,,,Peltoperlidae,NA,NA,NA,102489,102488,Arthropoda,,Insecta,Pterygota,Plecoptera,Systellognatha,Peltoperlidae,Peltoperlinae,,Peltoperla,,,,Genus
,,,,1003,Tallaperla,,,Peltoperlidae,NA,NA,NA,102500,102488,Arthropoda,,Insecta,Pterygota,Plecoptera,Systellognatha,Peltoperlidae,Peltoperlinae,,Tallaperla,,,,Genus
,,,,1004,Claassenia,,,Claassenia,NA,NA,NA,102930,102914,Arthropoda,,Insecta,Pterygota,Plecoptera,Systellognatha,Perlidae,Perlinae,Perlini,Claassenia,,,,Genus
,,,,1005,Beloneuria,,,Beloneuria,NA,NA,NA,102934,102914,Arthropoda,,Insecta,Pterygota,Plecoptera,Systellognatha,Perlidae,Acroneuriinae,Acroneuriini,Beloneuria,,,,Genus
,,,,1006,Eccoptura,,,Eccoptura,NA,NA,NA,102939,102914,Arthropoda,,Insecta,Pterygota,Plecoptera,Systellognatha,Perlidae,Acroneuriinae,Acroneuriini,Eccoptura,,,,Genus
,,,,1007,Eccoptura xanthenes,,,Eccoptura,NA,NA,NA,102940,102939,Arthropoda,,Insecta,Pterygota,Plecoptera,Systellognatha,Perlidae,,Acroneuriini,Eccoptura,,Eccoptura xanthenes,,Species
,,,,1008,Hesperoperla,,,Hesperoperla,NA,NA,NA,102971,102914,Arthropoda,,Insecta,Pterygota,Plecoptera,Systellognatha,Perlidae,Acroneuriinae,Acroneuriini,Hesperoperla,,,,Genus
,,,,1009,Acroneuria,,,Acroneuria,Acroneuria,Acroneuria,Perlidae,102917,102914,Arthropoda,,Insecta,Pterygota,Plecoptera,Systellognatha,Perlidae,Acroneuriinae,Acroneuriini,Acroneuria,,,,Genus
,,,,1010,Acroneuria abnormis,,,Acroneuria,Acroneuria,Acroneuria,Perlidae,102919,102917,Arthropoda,,Insecta,Pterygota,Plecoptera,Systellognatha,Perlidae,Acroneuriinae,Acroneuriini,Acroneuria,,Acroneuria abnormis,,Species
,,,,1011,Acroneuria carolinensis,,,Acroneuria,NA,NA,NA,102922,102917,Arthropoda,,Insecta,Pterygota,Plecoptera,Systellognatha,Perlidae,Acroneuriinae,Acroneuriini,Acroneuria,,Acroneuria carolinensis,,Species
,,,,1012,Acroneuria frisoni,,,Acroneuria,NA,NA,NA,609897,102917,Arthropoda,,Insecta,Pterygota,Plecoptera,Systellognatha,Perlidae,Acroneuriinae,Acroneuriini,Acroneuria,,Acroneuria frisoni,,Species
,,,,1013,Acroneuria internata,,,Acroneuria,NA,NA,NA,102925,102917,Arthropoda,,Insecta,Pterygota,Plecoptera,Systellognatha,Perlidae,Acroneuriinae,Acroneuriini,Acroneuria,,Acroneuria internata,,Species
,,,,1014,Acroneuria lycorias,,,Acroneuria,Acroneuria,Acroneuria,Perlidae,102918,102917,Arthropoda,,Insecta,Pterygota,Plecoptera,Systellognatha,Perlidae,Acroneuriinae,Acroneuriini,Acroneuria,,Acroneuria lycorias,,Species
,,,,1015,Hansonoperla,,,Hansonoperla,NA,NA,NA,102988,102914,Arthropoda,,Insecta,Pterygota,Plecoptera,Systellognatha,Perlidae,Acroneuriinae,Acroneuriini,Hansonoperla,,,,Genus
,,,,1016,Perlesta,,,Perlesta,Perlesta,Perlesta,Perlidae,103251,103202,Arthropoda,,Insecta,Pterygota,Plecoptera,Systellognatha,Perlidae,Acroneuriinae,Acroneuriini,Perlesta,,,,Genus
,,,,1017,Perlesta decipiens,,,Perlesta,NA,NA,NA,609909,103251,Arthropoda,,Insecta,Pterygota,Plecoptera,Systellognatha,Perlidae,Acroneuriinae,Acroneuriini,Perlesta,,Perlesta decipiens,,Species
,,,,1018,Perlesta placida,,,Perlesta,NA,NA,NA,103253,103251,Arthropoda,,Insecta,Pterygota,Plecoptera,Systellognatha,Perlidae,Acroneuriinae,Acroneuriini,Perlesta,,Perlesta placida,,Species
,,,,1019,Perlinella,,,Perlinella,Perlinella,Perlinella,Perlidae,103244,103202,Arthropoda,,Insecta,Pterygota,Plecoptera,Systellognatha,Perlidae,Acroneuriinae,Acroneuriini,Perlinella,,,,Genus
,,,,1020,Neoperla,,,Neoperla,Neoperla,Neoperla,Perlidae,102942,102914,Arthropoda,,Insecta,Pterygota,Plecoptera,Systellognatha,Perlidae,Perlinae,Neoperlini,Neoperla,,,,Genus
,,,,1021,Neoperla harpi,,,Neoperla,NA,NA,NA,102953,102942,Arthropoda,,Insecta,Pterygota,Plecoptera,Systellognatha,Perlidae,Perlinae,Neoperlini,Neoperla,,Neoperla harpi,,Species
,,,,1022,Neoperla robisoni,,,Neoperla,NA,NA,NA,102949,102942,Arthropoda,,Insecta,Pterygota,Plecoptera,Systellognatha,Perlidae,Perlinae,Neoperlini,Neoperla,,Neoperla robisoni,,Species
,,,,1023,Perlidae,,,Perlidae,NA,NA,Perlidae,102914,102912,Arthropoda,,Insecta,Pterygota,Plecoptera,Systellognatha,Perlidae,Perlinae,Perlini,,,,,Family
,,,,1024,Agnetina,,,Agnetina,Agnetina,Agnetina,Perlidae,102975,102914,Arthropoda,,Insecta,Pterygota,Plecoptera,Systellognatha,Perlidae,Perlinae,Perlini,Agnetina,,,,Genus
,,,,1025,Agnetina capitata,,,Agnetina,Agnetina,Agnetina,Perlidae,102979,102975,Arthropoda,,Insecta,Pterygota,Plecoptera,Systellognatha,Perlidae,Perlinae,Perlini,Agnetina,,Agnetina capitata,,Species
,,,,1026,Agnetina flavescens,,,Agnetina,NA,NA,NA,102984,102975,Arthropoda,,Insecta,Pterygota,Plecoptera,Systellognatha,Perlidae,Perlinae,Perlini,Agnetina,,Agnetina flavescens,,Species
,,,,1027,Agnetina/Paragnetina,,,Perlidae,NA,NA,NA,,,Arthropoda,,Insecta,Pterygota,Plecoptera,Systellognatha,Perlidae,Perlinae,Perlini,Agnetina/Paragnetina,,,,Genus
,,,,1028,Paragnetina,,,Paragnetina,Paragnetina,Paragnetina,Perlidae,102962,102914,Arthropoda,,Insecta,Pterygota,Plecoptera,Systellognatha,Perlidae,Perlinae,Perlini,Paragnetina,,,,Genus
,,,,1029,Paragnetina fumosa,,,Paragnetina,NA,NA,NA,102965,102962,Arthropoda,,Insecta,Pterygota,Plecoptera,Systellognatha,Perlidae,Perlinae,Perlini,Paragnetina,,Paragnetina fumosa,,Species
,,,,1030,Paragnetina immarginata,,,Paragnetina,NA,NA,NA,102966,102962,Arthropoda,,Insecta,Pterygota,Plecoptera,Systellognatha,Perlidae,Perlinae,Perlini,Paragnetina,,Paragnetina immarginata,,Species
,,,,1031,Paragnetina media,,,Paragnetina,Paragnetina,Paragnetina,Perlidae,102968,102962,Arthropoda,,Insecta,Pterygota,Plecoptera,Systellognatha,Perlidae,Perlinae,Perlini,Paragnetina,,Paragnetina media,,Species
,,,,1032,Perlodidae,,,Perlodidae,Perlodidae,Perlodidae,Perlodidae,102994,102912,Arthropoda,,Insecta,Pterygota,Plecoptera,Systellognatha,Perlodidae,,,,,,,Family
,,,,1033,Isoperla,,,Isoperla,Perlodidae,Perlodidae,Perlodidae,102995,102994,Arthropoda,,Insecta,Pterygota,Plecoptera,Systellognatha,Perlodidae,Isoperlinae,,Isoperla,,,,Genus
,,,,1034,Isoperla holochlora,,,Isoperla,NA,NA,NA,103020,102995,Arthropoda,,Insecta,Pterygota,Plecoptera,Systellognatha,Perlodidae,Isoperlinae,,Isoperla,,Isoperla holochlora,,Species
,,,,1035,Isoperla/Clioperla,,,Perlodidae,NA,NA,NA,,,Arthropoda,,Insecta,Pterygota,Plecoptera,Systellognatha,Perlodidae,,,Isoperla/Clioperla,,,,Genus
,,,,1036,Clioperla clio,,,Clioperla,NA,NA,NA,103119,103118,Arthropoda,,Insecta,Pterygota,Plecoptera,Systellognatha,Perlodidae,Isoperlinae,,Clioperla,,Clioperla clio,,Species
,,,,1037,Skwala,,,Perlodidae,NA,NA,NA,103102,102994,Arthropoda,,Insecta,Pterygota,Plecoptera,Systellognatha,Perlodidae,Perlodinae,Arcynopterygini,Skwala,,,,Genus
,,,,1038,Cultus,,,Perlodidae,NA,NA,NA,103137,102994,Arthropoda,,Insecta,Pterygota,Plecoptera,Systellognatha,Perlodidae,Perlodinae,Diploperlini,Cultus,,,,Genus
,,,,1039,Diploperla,,,Perlodidae,NA,NA,NA,103166,102994,Arthropoda,,Insecta,Pterygota,Plecoptera,Systellognatha,Perlodidae,Perlodinae,Diploperlini,Diploperla,,,,Genus
,,,,1040,Diploperla duplicata,,,Perlodidae,NA,NA,NA,103167,103166,Arthropoda,,Insecta,Pterygota,Plecoptera,Systellognatha,Perlodidae,Perlodinae,Diploperlini,Diploperla,,Diploperla duplicata,,Species
,,,,1041,Diura,,,Perlodidae,NA,NA,NA,103094,102994,Arthropoda,,Insecta,Pterygota,Plecoptera,Systellognatha,Perlodidae,Perlodinae,Perlodini,Diura,,,,Genus
,,,,1042,Diura/Mulirekus,,,Perlodidae,NA,NA,NA,,,Arthropoda,,Insecta,Pterygota,Plecoptera,Systellognatha,Perlodidae,Perlodinae,Perlodini,Diura/Mulirekus,,,,Genus
,,,,1043,Isogenoides,,,Perlodidae,Perlodidae,Perlodidae,Perlodidae,103124,102994,Arthropoda,,Insecta,Pterygota,Plecoptera,Systellognatha,Perlodidae,Perlodinae,Perlodini,Isogenoides,,,,Genus
,,,,1044,Malirekus hastatus,,,Perlodidae,NA,NA,NA,103175,103174,Arthropoda,,Insecta,Pterygota,Plecoptera,Systellognatha,Perlodidae,Perlodinae,Perlodini,Malirekus,,Malirekus hastatus,,Species
,,,,1045,Yugus,,,Perlodidae,NA,NA,NA,103197,102994,Arthropoda,,Insecta,Pterygota,Plecoptera,Systellognatha,Perlodidae,Perlodinae,Perlodini,Yugus,,,,Genus
,,,,1046,Yugus/Diura,,,Perlodidae,NA,NA,NA,,,Arthropoda,,Insecta,Pterygota,Plecoptera,Systellognatha,Perlodidae,Perlodinae,Perlodini,Yugus/Dirua,,,,Genus
,,,,1047,Pteronarcella,,,Pteronarcella,NA,NA,NA,102485,102470,Arthropoda,,Insecta,Pterygota,Plecoptera,Systellognatha,Pteronarcyidae,Pteronarcyinae,Pteronarcellini,Pteronarcella,,,,Genus
,,,,1048,Pteronarcys,,,Pteronarcys,Pteronarcys,Pteronarcys,Pteronarcyidae,102471,102470,Arthropoda,,Insecta,Pterygota,Plecoptera,Systellognatha,Pteronarcyidae,Pteronarcyinae,Pteronarcyini,Pteronarcys,,,,Genus
,,,,1049,Pteronarcys biloba,,,Pteronarcys,NA,NA,NA,102474,102471,Arthropoda,,Insecta,Pterygota,Plecoptera,Systellognatha,Pteronarcyidae,Pteronarcyinae,Pteronarcyini,Pteronarcys,,Pteronarcys biloba,,Species
,,,,1050,Pteronarcys proteus,,,Pteronarcys,NA,NA,NA,102480,102471,Arthropoda,,Insecta,Pterygota,Plecoptera,Systellognatha,Pteronarcyidae,Pteronarcyinae,Pteronarcyini,Pteronarcys,,Pteronarcys proteus,,Species
,,,,1051,Trichoptera,,,,NA,NA,NA,115095,563890,Arthropoda,,Insecta,Pterygota,Trichoptera,,,,,,,,,Order
,,,,1052,Phylocentropus,,,Phylocentropus,Phylocentropus,Phylocentropus,Dipseudopsidae,115361,115334,Arthropoda,,Insecta,Pterygota,Trichoptera,Annulipalpia,Dipseudopsidae,Hyalopsychinae,,Phylocentropus,,,,Genus
,,,,1053,Hydropsychidae,,,Hydropsychidae,NA,NA,Hydropsychidae,115398,115095,Arthropoda,,Insecta,Pterygota,Trichoptera,Annulipalpia,Hydropsychidae,,,,,,,Family
,,,,1054,Macronema,,,Macronema,NA,NA,NA,115605,555648,Arthropoda,,Insecta,Pterygota,Trichoptera,Annulipalpia,Hydropsychidae,Macronematinae,Macronematini,Macronema,,,,Genus
,,,,1055,Parapsyche,,,Parapsyche,Parapsyche,Parapsyche,Hydropsychidae,115556,568763,Arthropoda,,Insecta,Pterygota,Trichoptera,Annulipalpia,Hydropsychidae,Arctopsychinae,,Parapsyche,,,,Genus
,,,,1056,Parapsyche cardis,,,Parapsyche,NA,NA,NA,115559,115556,Arthropoda,,Insecta,Pterygota,Trichoptera,Annulipalpia,Hydropsychidae,Arctopsychinae,,Parapsyche,,Parapsyche cardis,,Species
,,,,1057,Smicridea,,,Smicridea,NA,NA,NA,115544,115398,Arthropoda,,Insecta,Pterygota,Trichoptera,Annulipalpia,Hydropsychidae,Smicrideinae,,Smicridea,,,,Genus
,,,,1058,Arctopsyche,,,Arctopsyche,NA,NA,NA,115529,568763,Arthropoda,,Insecta,Pterygota,Trichoptera,Annulipalpia,Hydropsychidae,Arctopsychinae,,Arctopsyche,,,,Genus
,,,,1059,Arctopsyche irrorata,,,Arctopsyche,NA,NA,NA,115533,115529,Arthropoda,,Insecta,Pterygota,Trichoptera,Annulipalpia,Hydropsychidae,Arctopsychinae,,Arctopsyche,,Arctopsyche irrorata,,Species
,,,,1060,Diplectrona,,,Diplectrona,Diplectrona,Diplectrona,Hydropsychidae,115399,115398,Arthropoda,,Insecta,Pterygota,Trichoptera,Annulipalpia,Hydropsychidae,Diplectroninae,,Diplectrona,,,,Genus
,,,,1061,Diplectrona modesta,,,Diplectrona,Diplectrona,Diplectrona,Hydropsychidae,115402,115399,Arthropoda,,Insecta,Pterygota,Trichoptera,Annulipalpia,Hydropsychidae,Diplectroninae,,Diplectrona,,Diplectrona modesta,,Species
,,,,1062,Hydropsychinae,,,Hydropsychidae,NA,NA,NA,598191,115398,Arthropoda,,Insecta,Pterygota,Trichoptera,Annulipalpia,Hydropsychidae,Hydropsychinae,,,,,,Subfamily
,,,,1063,Ceratopsyche,,,Ceratopsyche,Ceratopsyche,Ceratopsyche,Hydropsychidae,115570,115398,Arthropoda,,Insecta,Pterygota,Trichoptera,Annulipalpia,Hydropsychidae,Hydropsychinae,,Ceratopsyche,,,,Genus
,,,,1064,Ceratopsyche aenigma,,,Ceratopsyche,NA,NA,NA,599421,115570,Arthropoda,,Insecta,Pterygota,Trichoptera,Annulipalpia,Hydropsychidae,Hydropsychinae,,Ceratopsyche,,aenigma,,Species
,,,,1065,Ceratopsyche alhedra,,,Ceratopsyche,NA,NA,NA,115596,115570,Arthropoda,,Insecta,Pterygota,Trichoptera,Annulipalpia,Hydropsychidae,Hydropsychinae,,Ceratopsyche,,alhedra,,Species
,,,,1066,Ceratopsyche alhedra/sparna,,,Ceratopsyche,NA,NA,NA,,,Arthropoda,,Insecta,Pterygota,Trichoptera,Annulipalpia,Hydropsychidae,Hydropsychinae,,Ceratopsyche,,alhedra/sparna,,Species
,,,,1067,Ceratopsyche alternans,,,Ceratopsyche,NA,NA,NA,115571,115570,Arthropoda,,Insecta,Pterygota,Trichoptera,Annulipalpia,Hydropsychidae,Hydropsychinae,,Ceratopsyche,,alternans,,Species
,,,,1068,Ceratopsyche bifida,,,Ceratopsyche,NA,NA,NA,568782,115570,Arthropoda,,Insecta,Pterygota,Trichoptera,Annulipalpia,Hydropsychidae,Hydropsychinae,,Ceratopsyche,,bifida,,Species
,,,,1069,Ceratopsyche bronta,,,Ceratopsyche,Ceratopsyche,Ceratopsyche,Hydropsychidae,115577,115570,Arthropoda,,Insecta,Pterygota,Trichoptera,Annulipalpia,Hydropsychidae,Hydropsychinae,,Ceratopsyche,,bronta,,Species
,,,,1070,Ceratopsyche cheilonis,,,Ceratopsyche,NA,NA,NA,115599,115570,Arthropoda,,Insecta,Pterygota,Trichoptera,Annulipalpia,Hydropsychidae,Hydropsychinae,,Ceratopsyche,,cheilonis,,Species
