Taxon_Group,Taxon_orig,NonTarget,Rationale,BenTaxaID,FinalID,OTU_BCG,OTU_IBI,OTU_Final,OTU_Lowest,OTU_Genus,OTU_Family,TSN,ParTSN,Phylum,SubPhylum,Class,SubClass,Order,SubOrder,Family,SubFamily,Tribe,Genus,SubGenus,Species,Variety,Rank
,,,MN Access db,1492,Oribatei,,,Acari,NA,NA,NA,83544,83538,Arthropoda,,Arachnida,Acarina,Sarcoptiformes,Oribatei,,,,,,,,SubOrder
,,,MN Access db,1493,Palaeagapetus celsus,,,Palaeagapetus,NA,NA,NA,115851,115849,Arthropoda,,Insecta,Pterygota,Trichoptera,,Hydroptilidae,Ptilocolepinae,,Palaeagapetus,,Palaeagapetus celsus,,Species
,,,MN Access db,1494,Parapsyche apicalis,,,Parapsyche,NA,NA,NA,115557,115556,Arthropoda,,Insecta,Pterygota,Trichoptera,,Hydropsychidae,Arctopsychinae,,Parapsyche,,apicalis,,Species
,,,MN Access db,1495,Polypedilum tritum,,,Polypedilum,NA,NA,NA,129719,129657,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Chironominae,Chironomini,Polypedilum,,tritum,,Species
,,,MN Access db,1496,Pristina aequiseta,,,Oligochaeta,NA,NA,NA,68879,68876,Annelida,,Clitellata,Oligochaeta,Haplotaxida,Tubificina,Naididae,,,Pristina,,aequiseta,,Species
,,,MN Access db,1497,Pristina leidyi,,,Oligochaeta,NA,NA,NA,68894,68876,Annelida,,Clitellata,Oligochaeta,Haplotaxida,Tubificina,Naididae,,,Pristina,,leidyi,,Species
,,,MN Access db,1498,Pristina osborni,,,Oligochaeta,NA,NA,NA,68887,68876,Annelida,,Clitellata,Oligochaeta,Haplotaxida,Tubificina,Naididae,,,Pristina,,osborni,,Species
,,,MN Access db,1499,Pristina sima,,,Oligochaeta,NA,NA,NA,68878,68876,Annelida,,Clitellata,Oligochaeta,Haplotaxida,Tubificina,Naididae,,,Pristina,,sima,,Species
,,,MN Access db,1500,Rheocricotopus tuberculatus,,,Rheocricotopus,NA,NA,NA,129105,129086,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Rheocricotopus,,Rheocricotopus tuberculatus,,Species
,,,MN Access db,1501,Rhyacophila fenestra,,,Rhyacophila,NA,NA,NA,115132,115097,Arthropoda,,Insecta,Pterygota,Trichoptera,,Rhyacophilidae,,,Rhyacophila,,fenestra,,Species
,,,MN Access db,1502,Rhyacophila manistee,,,Rhyacophila,NA,NA,NA,115149,115097,Arthropoda,,Insecta,Pterygota,Trichoptera,,Rhyacophilidae,,,Rhyacophila,,manistee,,Species
,,,MN Access db,1503,Rhyncholimnochares,,,Acari,NA,NA,NA,83149,83145,Arthropoda,,Arachnida,Acarina,Trombidiformes,Prostigmata,Limnocharidae,,,Rhyncholimnochares,,,,Genus
,,,MN Access db,1504,Ripistes parasita,,,Oligochaeta,NA,NA,NA,68964,68963,Annelida,,Clitellata,Oligochaeta,Haplotaxida,Tubificina,Naididae,,,Ripistes,,parasita,,Species
,,,MN Access db,1505,Simulium tuberosum,,,Simuliidae,NA,NA,NA,126883,126774,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Simuliidae,Simuliinae,Simuliini,Simulium,,tuberosum,,Species
,,,MN Access db,1506,Sisyridae,,,Sisyridae,NA,NA,Sisyridae,115085,115078,Arthropoda,,Insecta,Pterygota,Neuroptera,Hemerobiiformia,Sisyridae,,,,,,,Family
,,,MN Access db,1507,Stegopterna,,,Simuliidae,NA,NA,NA,126761,126648,Arthropoda,,Insecta,Pterygota,Diptera,,Simuliidae,Simuliinae,Prosimuliini,Stegopterna,,,,Genus
,,,MN Access db,1508,Taenionema atlanticum,,,Taenionema,NA,NA,NA,102819,102816,Arthropoda,,Insecta,Pterygota,Plecoptera,,Taeniopterygidae,Brachypteryinae,,Taenionema,,Taenionema atlanticum,,Species
,,,MN Access db,1509,Testudacarus,,,Acari,NA,NA,NA,83250,83249,Arthropoda,,Arachnida,Acarina,Trombidiformes,Prostigmata,Torrenticolidae,,,Testudacarus,,,,Genus
,,,MN Access db,1510,Tetragoneuria,,,Tetragoneuria,NA,NA,NA,101994,101797,Arthropoda,,Insecta,Pterygota,Odonata,Anisoptera,Corduliidae,,,Tetragoneuria,,,,Genus
,,,MN Access db,1511,Tokunagaia,,,Tokunagaia,NA,NA,NA,129194,128457,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,,Tokunagaia,,,,Genus
,,,MN Access db,1512,Vejdovskyella,,,Oligochaeta,NA,NA,NA,69009,68854,Annelida,,Clitellata,Oligochaeta,Haplotaxida,Tubificina,Naididae,,,Vejdovskyella,,,,Genus
,,,MN Access db,1513,Wandesia,,,Acari,NA,NA,NA,83172,83164,Arthropoda,Chelicerata,Arachnida,Acarina,Acariformes,Prostigmata,Protziidae,,,Wandesia,,,,Genus
,,,MN Access db,1514,Bethbilbeckia,,,Bethbilbeckia,NA,NA,NA,128020,127994,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Tanypodinae,Macropelopiini,Bethbilbeckia,,,,Genus
,,,MN Access db,1515,Ancyronyx variegata,,,Ancyronyx,NA,NA,NA,,,Arthropoda,,Insecta,Pterygota,Coleoptera,,Elmidae,,,Ancyronyx,,,,Genus
,,,MN Access db,1516,Eukiefferiella brevicalcar Gr.,,,Eukiefferiella,NA,NA,NA,,128689,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Eukiefferiella,,brevicalcar Gr.,,Species
,,,MN Access db,1517,Eukiefferiella tirolensis,,,Eukiefferiella,NA,NA,NA,,128689,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Eukiefferiella,,tirolensis,,Species
,,,MN Access db,1518,Heterotrissocladius marcidus Gr.,,,Heterotrissocladius,NA,NA,NA,,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Heterotrissocladius,,,,Genus
,,,MN Access db,1519,Microtendipes pedellus Gr.,,,Microtendipes,NA,NA,NA,,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Chironominae,Chironomini,Microtendipes,,,,Genus
,,,MN Access db,1520,Microtendipes rydalensis Gr.,,,Microtendipes,NA,NA,NA,,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Chironominae,Chironomini,Microtendipes,,,,Genus
,,,MN Access db,1521,Orthocladius (Euortho.) rivulorum,,,Orthocladius,NA,NA,NA,,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Orthocladius,,,,Genus
,,,MN Access db,1522,Orthocladius (Symp.) lignicola,,,Orthocladius,NA,NA,NA,,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Orthocladius,,,,Genus
,,,MN Access db,1523,Polypedilum fallax Gr.,,,Polypedilum,NA,NA,NA,,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Chironominae,Chironomini,Polypedilum,,,,Genus
,,,MN Access db,1524,Polypedilum halterale Gr.,,,Polypedilum,NA,NA,NA,,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Chironominae,Chironomini,Polypedilum,,,,Genus
,,,MN Access db,1525,Polypedilum illinoense Gr.,,,Polypedilum,NA,NA,NA,,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Chironominae,Chironomini,Polypedilum,,,,Genus
,,,MN Access db,1526,Polypedilum scalaenum Gr.,,,Polypedilum,NA,NA,NA,,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Chironominae,Chironomini,Polypedilum,,,,Genus
,,,MN Access db,1527,Potthastia longimana Gr.,,,Potthastia,NA,NA,NA,,128408,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Diamesinae,Diamesini,Potthastia,,longimana Gr.,,Species
,,,MN Access db,1528,Pristina jenkinae,,,Oligochaeta,NA,NA,NA,,,Annelida,,Clitellata,Oligochaeta,Haplotaxida,Tubificina,Naididae,,,Pristina,,,,Genus
,,,MN Access db,1529,Rheotanytarsus exiguus Gr.,,,Rheotanytarsus,NA,NA,NA,,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Chironominae,Tanytarsini,Rheotanytarsus,,,,Genus
,,,MN Access db,1530,Rheotanytarsus pellucidus Gr.,,,Rheotanytarsus,NA,NA,NA,,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Chironominae,Tanytarsini,Rheotanytarsus,,,,Genus
,,,MN Access db,1531,Rhyacophila minora,,,Rhyacophila,NA,NA,NA,,,Arthropoda,,Insecta,Pterygota,Trichoptera,,Rhyacophilidae,,,Rhyacophila,,,,Genus
,,,MN Access db,1532,Tvetenia discoloripes Gr.,,,Tvetenia,NA,NA,NA,,129197,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Tvetenia,,discoloripes Gr.,,Species
,,,MN Access db,1534,Protoptila/Culoptila,,,Protoptila/Culoptila,NA,NA,NA,,598220,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,,Glossosomatidae,Protoptilinae,,Protoptila/Culoptila,,,,Genus
,,,MN Access db,1535,Simulium venustum Gr.,,,Simuliidae,NA,NA,NA,,126774,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,Simuliidae,Simuliinae,Simuliini,Simulium,,venustum gr.,,Species
,,,MN Access db,1536,Simulium vittatum Gr.,,,Simuliidae,NA,NA,NA,,126774,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,Simuliidae,Simuliinae,Simuliini,Simulium,,vittatum gr.,,Species
,,,MN Access db,1537,Thienemannimyia Gr.,,,Thienemannimyia,Thienemannimyia Gr.,Thienemannimyia Gr.,Chironomidae,,128078,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Tanypodinae,Pentaneurini,Thienemannimyia,,Gr.,,Genus
,,,MN Access db,1538,Cricotopus nostocicola,,,Cricotopus,NA,NA,NA,128628,568516,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Cricotopus,Nostocladius,nostocicola,,Species
,,,MN Access db,1539,Orthocladiinae Sp. C,,,,NA,NA,NA,,127917,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,,,,Sp. C,,Subfamily
,,,MN Access db,1540,Planorbella trivolvis Gr.,,,Planorbella,NA,NA,NA,,76654,Mollusca,,Gastropoda,,Basommatophora,,Planorbidae,,,Planorbella,,trivolvis Gr.,,Species
,,,MN Access db,1542,Ceratopsyche morosa Gr.,,,Ceratopsyche,NA,NA,NA,,115570,Arthropoda,,Insecta,Pterygota,Trichoptera,Annulipalpia,Hydropsychidae,Hydropsychinae,,Ceratopsyche,,morosa Gr.,,Species
,,,MN Access db,1543,Physa/Physella,,,Physidae,NA,NA,NA,,76677,Mollusca,,Gastropoda,,Basommatophora,,Physidae,,,Physa/Physella,,,,Genus
,,,MN Access db,1544,Nyctiophylax (Paranyctiophylax),,,Nyctiophylax,NA,NA,NA,568780,117104,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,Annulipalpia,Polycentropodidae,Polycentropodinae,,Nyctiophylax,Paranyctiophylax,,,SubGenus
,,,MN Access db,1545,Stygothrombium,,,Acari,NA,NA,NA,,,Arthropoda,,Arachnida,Acarina,,,Stygothrombiidae,Stygothrombiinae,,Stygothrombium,,,,Genus
,,,MN Access db,1546,Anax junius,,,Anax,NA,NA,NA,101598,101597,Arthropoda,,Insecta,Pterygota,Odonata,,Aeshnidae,,,Anax,,junius,,Species
,,,MN Access db,1547,Glossiphonia complanata,,,Hirudinea,Glossiphonia complanata,Glossiphonia,Glossiphoniidae,69381,69380,Annelida,,Clitellata,Hirudinea,Rhynchobdellida,,Glossiphoniidae,Glossiphoniinae,,Glossiphonia,,complanata,,Species
,,,MN Access db,1549,Stictotarsus,,,Stictotarsus,Stictotarsus,Stictotarsus,Dytiscidae,568826,111963,Arthropoda,Hexapoda,Insecta,Pterygota,Coleoptera,Adephaga,Dytiscidae,Hydroporinae,Hydroporini,Stictotarsus,,,,Genus
,,,MN Access db,1550,Ostracoda,,,Ostracoda,Ostracoda,Ostracoda,Ostracoda,84195,83677,Arthropoda,Crustacea,Ostracoda,,,,,,,,,,,Class
,,,MN Access db,1551,Lumbricina,,,Oligochaeta,NA,NA,NA,69069,68498,Annelida,,Clitellata,Oligochaeta,Haplotaxida,Lumbricina,,,,,,,,SubOrder
,,,MN Access db,1552,Nais behningi,,,Oligochaeta,NA,NA,NA,68949,68946,Annelida,,Clitellata,Oligochaeta,Haplotaxida,Tubificina,Naididae,,,Nais,,behningi,,Species
,,,MN Access db,1553,Nais bretscheri,,,Oligochaeta,NA,NA,NA,68961,68946,Annelida,,Clitellata,Oligochaeta,Haplotaxida,Tubificina,Naididae,,,Nais,,bretscheri,,Species
,,,MN Access db,1554,Nais simplex,,,Oligochaeta,NA,NA,NA,68957,68946,Annelida,,Clitellata,Oligochaeta,Haplotaxida,Tubificina,Naididae,,,Nais,,simplex,,Species
,,,MN Access db,1555,Nais variabilis,,,Oligochaeta,NA,NA,NA,68959,68946,Annelida,,Clitellata,Oligochaeta,Haplotaxida,Tubificina,Naididae,,,Nais,,variabilis,,Species
,,,MN Access db,1556,Orthocladius annectens,,,Orthocladius,Orthocladius,Orthocladius,Chironomidae,128878,568522,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,,Orthocladiini,Orthocladius,Orthocladius (Orthocladius),annectens,,Species
,,,MN Access db,1557,Cricotopus bicinctus Gr.,,,Cricotopus,NA,NA,NA,,568521,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Cricotopus,,bicinctus Gr.,,Species
,,,MN Access db,1558,Cricotopus trifascia Gr.,,,Cricotopus,NA,NA,NA,,568521,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Cricotopus,,trifascia Gr.,,Species
,,,MN Access db,1559,Eukiefferiella brehmi Gr.,,,Eukiefferiella,NA,NA,NA,,128457,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Eukiefferiella,,brehmi Gr.,,Species
,,,MN Access db,1560,Eukiefferiella claripennis Gr.,,,Eukiefferiella,NA,NA,NA,,128689,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Eukiefferiella,,claripennis Gr.,,Species
,,,MN Access db,1561,Eukiefferiella devonica Gr.,,,Eukiefferiella,Eukiefferiella,Eukiefferiella,Chironomidae,,128689,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Eukiefferiella,,devonica Gr.,,Species
,,,MN Access db,1562,Eukiefferiella gracei Gr.,,,Eukiefferiella,NA,NA,NA,,128689,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Eukiefferiella,,gracei Gr.,,Species
,,,MN Access db,1563,Eukiefferiella pseudomontana Gr.,,,Eukiefferiella,NA,NA,NA,,128689,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Eukiefferiella,,pseudomontana Gr.,,Species
,,,MN Access db,1564,Potthastia gaedii Gr.,,,Potthastia,NA,NA,NA,,128408,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Diamesinae,Diamesini,Potthastia,,gaedii Gr.,,Species
,,,MN Access db,1565,Tvetenia bavarica Gr.,,,Tvetenia,NA,NA,NA,,129197,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Tvetenia,,bavarica Gr.,,Species
,,,MN Access db,1566,Tribelos jucundus,,,Tribelos,NA,NA,NA,129827,129820,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Chironominae,Chironomini,Tribelos,,jucundus,,Species
,,,MN Access db,1568,Actinobdella inequiannulata,,,Hirudinea,NA,NA,NA,69386,69384,Annelida,,Clitellata,Hirudinea,Rhynchobdellida,,Glossiphoniidae,Haementeriinae,,Actinobdella,,inequiannulata,,Species
,,,MN Access db,1569,Anacaena lutescens,,,Anacaena,NA,NA,NA,722306,112878,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Hydrophilidae,,Anacaenini,Anacaena,,lutescens,,Species
,,,MN Access db,1570,Belostoma flumineum,,,Belostomatidae,Belostoma,Belostoma,Belostomatidae,103689,103684,Arthropoda,,Insecta,Pterygota,Hemiptera,,Belostomatidae,Belostomatinae,,Belostoma,,flumineum,,Species
,,,MN Access db,1571,Brillia parva,,,Brillia,NA,NA,NA,128481,128477,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Brillia,,Brillia parva,,Species
,,,MN Access db,1572,Caecidotea brevicauda,,,Caecidotea,NA,NA,NA,92687,92686,Arthropoda,Crustacea,Malacostraca,,Isopoda,Asellota,Asellidae,,,Caecidotea,,brevicauda,,Species
,,,MN Access db,1573,Caecidotea intermedia,,,Caecidotea,NA,NA,NA,92711,92686,Arthropoda,,Crustacea,,Isopoda,,Asellidae,,,Caecidotea,,Caecidotea intermedia,,Species
,,,MN Access db,1574,Cardiocladius obscurus,,,Cardiocladius,NA,NA,NA,128515,128511,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Cardiocladius,,Cardiocladius obscurus,,Species
,,,MN Access db,1575,Chaetogaster limnaei,,,Oligochaeta,NA,NA,NA,68943,68934,Annelida,,Clitellata,Oligochaeta,Tubificida,,Naididae,,,Chaetogaster,,Chaetogaster limnaei,,Species
,,,MN Access db,1576,Enochrus ochraceus,,,Enochrus,NA,NA,NA,112990,112973,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Hydrophilidae,,,Enochrus,Enochrus (Methydrus),ochraceus,,Species
,,,MN Access db,1577,Erpobdella parva,,,Hirudinea,NA,NA,NA,568900,,Annelida,,Clitellata,Hirudinea,Arhynchobdellida,,Erpobdellidae,,,Erpobdella,,parva,,Species
,,,MN Access db,1578,Erpobdella punctata,,,Hirudinea,Hirudinea,Hirudinea,Erpobdellidae,69445,69444,Annelida,,Clitellata,Hirudinea,Pharyngodellida,,Erpobdellidae,Erpobdellinae,,Erpobdella,,Erpobdella punctata,,Species
,,,MN Access db,1579,Gyraulus circumstriatus,,,Gyraulus,NA,NA,NA,76593,76592,Mollusca,,Gastropoda,,Basommatophora,,Planorbidae,,,Gyraulus,,Gyraulus circumstriatus,,Species
,,,MN Access db,1580,Haliplus borealis,,,Haliplus,NA,NA,NA,111878,111858,Arthropoda,,Insecta,Pterygota,Coleoptera,,Haliplidae,,,Haliplus,,borealis,,Species
,,,MN Access db,1581,Hesperophylax designatus,,,Hesperophylax,NA,NA,NA,116008,116001,Arthropoda,,Insecta,Pterygota,Trichoptera,,Limnephilidae,,Limnephilini,Hesperophylax,,Hesperophylax designatus,,Species
,,,MN Access db,1582,Isoperla signata,,,Isoperla,NA,NA,NA,103034,102995,Arthropoda,,Insecta,Pterygota,Plecoptera,,Perlodidae,Isoperlinae,,Isoperla,,Isoperla signata,,Species
,,,MN Access db,1583,Isoperla slossonae,,,Isoperla,NA,NA,NA,103035,102995,Arthropoda,,Insecta,Pterygota,Plecoptera,,Perlodidae,Isoperlinae,,Isoperla,,Isoperla slossonae,,Species
,,,MN Access db,1584,Isoperla transmarina,,,Isoperla,NA,NA,NA,103036,102995,Arthropoda,,Insecta,Pterygota,Plecoptera,,Perlodidae,Isoperlinae,,Isoperla,,Isoperla transmarina,,Species
,,,MN Access db,1585,Lethocerus,,,Belostomatidae,Lethocerus,Lethocerus,Belostomatidae,103701,103683,Arthropoda,,Insecta,Pterygota,Hemiptera,,Belostomatidae,,,Lethocerus,,,,Genus
,,,MN Access db,1586,Limnodrilus cervix,,,Oligochaeta,NA,NA,NA,68652,68638,Annelida,,Clitellata,Oligochaeta,Tubificida,,Tubificidae,,,Limnodrilus,,Limnodrilus cervix,,Species
,,,MN Access db,1587,Limnodrilus udekemianus,,,Oligochaeta,NA,NA,NA,68644,68638,Annelida,,Clitellata,Oligochaeta,Tubificida,,Tubificidae,,,Limnodrilus,,Limnodrilus udekemianus,,Species
,,,MN Access db,1588,Limnoporus dissortis,,,Gerridae,NA,NA,NA,103877,103872,Arthropoda,,Insecta,Pterygota,Hemiptera,,Gerridae,Gerrinae,,Limnoporus,,dissortis,,Species
,,,MN Access db,1589,Macropelopia decedens,,,Macropelopia,NA,NA,NA,128037,128034,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Tanypodinae,Macropelopiini,Macropelopia,,decedens,,Species
,,,MN Access db,1590,Micrasema gelidum,,,Micrasema,NA,NA,NA,116969,116958,Arthropoda,,Insecta,Pterygota,Trichoptera,Integripalpia,Brachycentridae,,,Micrasema,,gelidum,,Species
,,,MN Access db,1591,Nais elinguis,,,Oligochaeta,NA,NA,NA,68952,68946,Annelida,,Clitellata,Oligochaeta,Tubificida,,Naididae,,,Nais,,Nais elinguis,,Species
,,,MN Access db,1592,Nemoura trispinosa,,,Nemouridae,NA,NA,NA,102535,102526,Arthropoda,,Insecta,Pterygota,Plecoptera,,Nemouridae,Nemourinae,,Nemoura,,Nemoura trispinosa,,Species
,,,MN Access db,1593,Neophylax concinnus,,,Neophylax,NA,NA,NA,116047,116046,Arthropoda,,Insecta,Pterygota,Trichoptera,,Limnephilidae,Thremmatinae,,Neophylax,,Neophylax concinnus,,Species
,,,MN Access db,1594,Oecetis disjuncta,,,Oecetis,NA,NA,NA,116641,116607,Arthropoda,,Insecta,Pterygota,Trichoptera,Integripalpia,Leptoceridae,Leptocerinae,Oecetini,Oecetis,,disjuncta,,Species
,,,MN Access db,1595,Paracladopelma nereis,,,Paracladopelma,NA,NA,NA,129608,129597,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Chironominae,Chironomini,Paracladopelma,,Paracladopelma nereis,,Species
,,,MN Access db,1596,Paracladopelma undine,,,Paracladopelma,NA,NA,NA,129612,129597,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Chironominae,Chironomini,Paracladopelma,,undine,,Species
,,,MN Access db,1597,Platycentropus,,,Platycentropus,Platycentropus,Platycentropus,Limnephilidae,116407,568768,Arthropoda,,Insecta,Pterygota,Trichoptera,,Limnephilidae,Limnephilinae,Limnephilini,Platycentropus,,,,Genus
,,,MN Access db,1598,Plauditus punctiventris,,,Plauditus,NA,NA,NA,568609,568553,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Pisciforma,Baetidae,,,Plauditus,,punctiventris,,Species
,,,MN Access db,1599,Prosimulium multidentatum,,,Simuliidae,NA,NA,NA,126737,126703,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Simuliidae,Simuliinae,Prosimuliini,Prosimulium,,multidentatum,,Species
,,,MN Access db,1600,Pseudodiamesa,,,Pseudodiamesa,Pseudodiamesa,Pseudodiamesa,Chironomidae,128416,128351,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Diamesinae,Diamesini,Pseudodiamesa,,,,Genus
,,,MN Access db,1601,Psilometriocnemus,,,Psilometriocnemus,Psilometriocnemus,Psilometriocnemus,Chironomidae,129083,128457,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,,Psilometriocnemus,,,,Genus
,,,MN Access db,1602,Ranatra fusca,,,Nepidae,NA,NA,NA,103755,103748,Arthropoda,,Insecta,Pterygota,Hemiptera,,Nepidae,Ranatrinae,,Ranatra,,Ranatra fusca,,Species
,,,MN Access db,1603,Rheocricotopus eminellobus,,,Rheocricotopus,NA,NA,NA,129096,129086,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Rheocricotopus,,eminellobus,,Species
,,,MN Access db,1604,Sigara alternata,,,Corixidae,NA,NA,NA,103370,103369,Arthropoda,,Insecta,Pterygota,Hemiptera,Heteroptera,Corixidae,Corixinae,Corixini,Sigara,Sigara (Vermicorixa),alternata,,Species
,,,MN Access db,1605,Sigara grossolineata,,,Corixidae,Sigara,Sigara,Corixidae,103382,103369,Arthropoda,,Insecta,Pterygota,Hemiptera,Heteroptera,Corixidae,Corixinae,Corixini,Sigara,Sigara (Vermicorixa),grossolineata,,Species
,,,MN Access db,1606,Sigara mathesoni,,,Corixidae,NA,NA,NA,103415,103369,Arthropoda,,Insecta,Pterygota,Hemiptera,Heteroptera,Corixidae,Corixinae,Corixini,Sigara,Sigara (Vermicorixa),mathesoni,,Species
,,,MN Access db,1607,Sigara trilineata,,,Corixidae,Sigara,Sigara,Corixidae,103403,103369,Arthropoda,,Insecta,Pterygota,Hemiptera,Heteroptera,Corixidae,Corixinae,Corixini,Sigara,Sigara (Lasiosigara),trilineata,,Species
,,,MN Access db,1608,Sperchopsis tessellata,,,Sperchopsis,NA,NA,NA,722295,112931,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Hydrophilidae,,Sperchopsini,Sperchopsis,,tessellata,,Species
,,,MN Access db,1629,Brachycentrus occidentalis,,,Brachycentrus,NA,NA,NA,116918,116906,Arthropoda,,Insecta,Pterygota,Trichoptera,,Brachycentridae,,,Brachycentrus,Brachycentrus (Sphinctogaster),Brachycentrus occidentalis,,Species
,,,MN Access db,1630,Cladotanytarsus daviesi,,,Cladotanytarsus,NA,NA,NA,,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Chironominae,Tanytarsini,Cladotanytarsus,,daviesi,,Species
,,,MN Access db,1631,Conchapelopia/Helopelopia,,,Conchapelopia/Helopelopia,NA,NA,NA,,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Tanypodinae,Pentaneurini,Conchapelopia/Helopelopia,,,,Genus
,,,MN Access db,1632,Conchapelopia/Thienemannimyia,,,Conchapelopia/Thienemannimyia,NA,NA,NA,,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Tanypodinae,Pentaneurini,Conchapelopia/Thienemannimyia,,,,Genus
,,,MN Access db,1633,Enallagma/Ischnura,,,Coenagrionidae,NA,NA,NA,,,Arthropoda,,Insecta,Pterygota,Odonata,Zygoptera,Coenagrionidae,,,Enallagma/Ischnura,,,,Genus
,,,MN Access db,1634,Ilybiosoma seriatum,,,Ilybiosoma,NA,NA,NA,728288,728239,Arthropoda,Hexapoda,Insecta,Pterygota,Coleoptera,Adephaga,Dytiscidae,,Agabini,Ilybiosoma,,seriatum,,Species
,,,MN Access db,1635,Maccaffertium luteum/vicarium,,,Maccaffertium,NA,NA,NA,,,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Setisura,Heptageniidae,,,Maccaffertium,,luteum/vicarium,,Species
,,,MN Access db,1636,Megadrili,,,Oligochaeta,NA,NA,NA,,,Annelida,,Clitellata,Oligochaeta,Megadrili,,,,,,,,,Order
